,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
13378,29,7,2,3,0,2,0,1,7,3,206,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13379,38,7,1,3,1,0,0,1,7,3,304,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13380,57,1,1,2,0,0,0,1,7,3,49,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13381,27,1,2,2,0,2,0,0,7,3,181,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13382,57,1,1,2,0,2,0,1,7,3,106,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13383,57,1,1,2,0,2,0,0,7,3,601,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13384,57,3,1,6,0,2,0,0,7,3,113,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13385,21,1,2,2,0,0,0,0,7,3,219,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13386,21,1,2,2,0,1,1,0,7,3,208,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13387,21,1,2,2,0,1,1,0,7,3,359,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13388,57,3,1,6,0,0,0,0,7,3,388,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13389,30,0,1,6,0,0,0,0,7,3,397,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13390,34,1,1,0,0,2,0,0,7,3,431,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13391,27,9,2,6,0,2,0,0,7,3,71,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13392,40,1,1,1,0,2,0,0,7,3,480,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13393,34,1,2,2,0,0,0,0,7,3,218,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13394,27,1,2,0,0,2,0,0,7,3,676,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13395,30,9,2,6,0,0,0,1,7,3,74,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13396,53,0,0,6,0,2,0,0,7,3,240,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13397,33,1,1,1,0,0,0,1,7,3,292,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13398,60,1,1,0,1,0,0,1,7,3,83,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13399,33,1,1,1,0,0,0,0,7,3,391,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13400,60,1,1,0,1,0,2,1,7,3,271,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13401,40,1,1,0,1,2,0,0,7,3,131,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13402,39,9,2,3,0,2,0,1,7,3,233,7,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13403,34,0,1,3,0,2,0,0,7,3,293,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13404,34,0,1,3,0,0,0,0,7,3,391,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13405,34,0,1,3,0,0,2,0,7,3,432,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13406,34,0,1,3,0,2,2,0,7,3,411,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13407,20,0,2,3,0,0,0,0,7,3,208,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13408,57,1,1,0,1,2,0,0,7,3,61,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13409,34,0,1,3,0,0,0,0,7,3,359,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,yes
13410,41,10,2,3,0,0,0,0,7,3,197,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13411,24,4,1,6,0,1,1,0,7,3,530,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13412,41,10,2,3,0,2,0,0,7,3,156,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13413,27,10,1,1,1,0,2,1,7,3,399,8,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13414,28,0,2,6,1,2,2,0,7,3,328,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13415,25,9,1,6,0,1,1,1,7,3,446,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13416,34,0,1,6,0,0,0,0,7,3,266,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13417,27,1,2,0,0,2,0,0,7,3,211,11,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13418,29,9,1,5,0,0,0,0,7,3,263,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13419,32,0,1,6,0,0,0,0,7,3,226,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13420,46,9,1,6,0,1,1,0,7,3,364,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13421,39,9,1,5,0,2,0,0,7,3,231,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13422,46,9,1,6,0,0,0,1,7,3,60,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13423,52,5,1,2,0,0,0,0,7,3,171,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13424,27,9,0,5,0,2,0,0,7,3,243,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13425,28,1,2,2,0,0,0,1,7,3,137,16,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13426,27,9,2,6,0,2,0,0,7,3,593,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13427,33,0,1,3,0,0,0,0,7,3,156,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13428,40,1,0,2,0,0,0,1,7,3,246,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13429,27,9,2,3,0,0,0,0,7,3,445,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13430,57,2,1,6,0,0,0,1,7,3,337,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13431,58,5,1,0,0,0,0,0,7,3,1014,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,yes
13432,36,7,2,3,0,0,0,0,7,3,399,17,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13433,32,0,2,6,0,0,0,1,7,3,85,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13434,33,9,1,6,0,0,0,1,7,3,19,8,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13435,51,1,0,0,0,2,0,0,7,3,173,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13436,57,1,1,0,1,2,2,1,7,3,10,19,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13437,48,9,2,5,0,2,2,1,7,3,17,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13438,28,1,2,5,0,0,0,0,7,3,1290,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,yes
13439,55,4,0,1,1,0,0,1,7,3,297,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13440,54,4,1,6,0,2,0,0,7,3,281,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13441,31,0,1,6,0,2,0,1,7,3,193,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13442,47,0,1,6,0,0,0,1,7,3,76,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13443,35,9,2,6,0,0,0,0,7,3,128,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13444,44,10,1,2,1,2,0,1,7,3,73,10,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13445,56,1,1,0,1,0,0,1,7,3,39,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13446,56,1,1,0,1,2,0,1,7,3,300,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13447,32,9,2,6,0,2,2,1,7,3,16,43,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13448,45,9,1,5,0,0,0,1,7,3,20,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13449,28,9,2,6,0,2,0,0,7,3,115,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13450,31,0,2,3,1,0,0,0,7,3,90,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13451,27,0,1,6,0,0,0,0,7,3,607,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13452,25,1,2,2,1,2,0,1,7,3,236,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13453,31,0,2,3,1,1,1,0,7,3,150,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13454,38,9,1,5,0,0,0,1,7,3,56,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13455,42,0,1,6,0,0,0,0,7,3,799,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13456,36,9,0,2,0,0,0,1,7,3,372,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13457,39,1,1,1,1,2,0,0,7,3,1439,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,yes
13458,41,0,1,2,0,2,0,1,7,3,120,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13459,36,9,0,2,0,0,0,1,7,3,119,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13460,27,0,2,6,0,0,0,0,7,3,919,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,yes
13461,45,9,1,5,1,0,0,1,7,3,130,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13462,51,1,1,0,1,0,0,0,7,3,227,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13463,36,9,0,2,0,2,0,0,7,3,497,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13464,25,7,2,6,0,2,0,0,7,3,170,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13465,53,7,0,0,1,2,0,0,7,3,89,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13466,53,7,0,0,1,2,0,0,7,3,185,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13467,52,1,0,2,0,0,0,0,7,3,630,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13468,51,1,1,0,1,2,0,1,7,3,139,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13469,54,3,1,0,0,0,0,0,7,3,196,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13470,26,7,1,3,0,2,2,0,7,3,134,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,no
13471,30,7,2,3,0,0,0,0,7,3,1426,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,yes
13472,27,5,2,2,0,0,0,0,7,4,121,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13473,32,1,1,0,1,2,0,0,7,4,307,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13474,32,0,0,6,0,0,0,0,7,4,75,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13475,32,0,0,6,0,2,0,0,7,4,151,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13476,33,1,1,0,0,0,0,0,7,4,143,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13477,31,1,1,0,0,0,0,1,7,4,317,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13478,32,0,0,6,0,2,0,0,7,4,668,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13479,44,1,1,1,1,0,0,0,7,4,168,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13480,48,1,1,2,1,2,0,0,7,4,122,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13481,40,1,1,0,1,2,0,0,7,4,67,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13482,57,5,1,0,0,2,0,0,7,4,496,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13483,31,1,0,2,0,2,0,0,7,4,315,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13484,40,1,1,0,1,0,2,1,7,4,29,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13485,40,1,1,0,1,2,0,0,7,4,123,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13486,40,1,1,0,1,2,0,0,7,4,214,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13487,40,1,1,0,1,2,2,0,7,4,181,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13488,40,1,1,0,1,2,0,0,7,4,347,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13489,27,0,1,3,0,0,0,0,7,4,88,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13490,27,0,1,3,0,2,0,0,7,4,141,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13491,31,9,2,6,0,0,0,0,7,4,305,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13492,30,7,1,3,0,0,0,0,7,4,111,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13493,26,0,2,3,0,0,0,0,7,4,241,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13494,51,10,1,5,1,2,2,0,7,4,901,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,yes
13495,55,3,1,0,0,0,0,0,7,4,185,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13496,57,9,0,5,0,2,2,0,7,4,235,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13497,50,4,1,6,0,0,0,0,7,4,144,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13498,39,1,1,2,0,2,0,0,7,4,75,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13499,39,1,1,2,0,2,0,0,7,4,266,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13500,27,9,2,5,0,2,0,0,7,4,121,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13501,57,5,0,3,0,2,0,0,7,4,162,6,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13502,34,9,2,6,0,2,0,0,7,4,192,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13503,34,9,2,6,0,2,0,0,7,4,124,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13504,34,9,2,6,0,2,0,0,7,4,560,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,yes
13505,48,9,0,5,0,2,0,0,7,4,108,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13506,28,0,2,6,0,0,2,0,7,4,93,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13507,34,1,1,2,0,2,2,0,7,4,196,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13508,50,4,1,6,0,2,0,0,7,4,1019,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13509,36,0,2,3,0,0,0,0,7,4,165,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13510,36,0,2,3,0,2,0,1,7,4,140,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13511,46,0,0,6,1,2,2,1,7,4,73,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13512,36,7,1,3,0,0,0,0,7,4,211,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13513,36,7,1,3,0,1,1,0,7,4,156,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13514,48,9,1,2,0,0,0,0,7,4,119,5,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13515,25,1,1,2,0,0,0,1,7,4,30,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13516,27,1,2,2,0,2,0,0,7,4,402,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13517,37,9,0,6,0,0,0,0,7,4,132,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13518,34,9,2,6,0,2,2,0,7,4,1065,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13519,55,7,1,3,0,0,2,0,7,4,371,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13520,33,9,1,5,0,2,0,0,7,4,226,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13521,49,0,0,6,0,0,0,0,7,4,105,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13522,36,1,1,2,1,2,0,0,7,4,194,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13523,36,1,1,2,1,0,0,0,7,4,218,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13524,36,1,1,2,1,0,2,0,7,4,158,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13525,36,1,1,2,1,2,0,0,7,4,209,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13526,23,1,2,2,0,0,0,0,7,4,168,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13527,36,1,1,2,1,2,0,0,7,4,387,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13528,36,1,1,2,1,2,0,0,7,4,68,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13529,36,1,1,2,1,2,0,0,7,4,217,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13530,36,1,1,2,1,0,0,0,7,4,183,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13531,33,1,2,1,0,0,0,0,7,4,854,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,yes
13532,31,7,1,3,0,2,0,0,7,4,129,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13533,42,1,1,1,1,0,0,0,7,4,121,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13534,40,1,0,2,1,2,0,0,7,4,41,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13535,40,1,0,2,1,0,0,0,7,4,160,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13536,46,0,0,6,1,2,0,0,7,4,89,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13537,56,0,1,0,1,2,0,0,7,4,105,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13538,34,9,1,6,0,0,0,0,7,4,76,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13539,31,1,1,2,0,2,0,0,7,4,192,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13540,36,1,1,2,0,2,0,0,7,4,272,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13541,31,1,1,2,0,2,0,1,7,4,364,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13542,32,9,1,5,0,2,0,0,7,4,255,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,yes
13543,32,1,0,2,0,0,0,0,7,4,624,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13544,31,0,0,3,0,0,0,0,7,4,128,6,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13545,35,0,2,6,1,0,0,0,7,4,250,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13546,46,0,0,6,1,2,0,0,7,4,51,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13547,49,1,1,2,0,0,0,1,7,4,75,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13548,25,7,2,5,0,2,0,0,7,4,384,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13549,49,1,1,2,0,2,0,0,7,4,268,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13550,32,7,2,2,0,2,0,0,7,4,165,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13551,35,0,2,6,1,0,0,0,7,4,863,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,yes
13552,33,9,1,6,0,2,0,0,7,4,42,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13553,34,1,0,2,0,2,0,0,7,4,181,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13554,25,9,2,5,0,2,0,0,7,4,234,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13555,38,3,1,3,0,0,0,1,7,4,121,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13556,46,0,0,6,1,2,0,0,7,4,190,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13557,39,1,1,1,0,0,0,0,7,4,298,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13558,38,3,1,3,0,0,0,0,7,4,356,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13559,25,9,2,5,0,2,0,0,7,4,783,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13560,30,0,1,3,1,0,0,0,7,4,165,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13561,23,1,2,3,0,0,0,0,7,4,228,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13562,29,8,2,6,0,0,0,0,7,4,104,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13563,36,1,1,0,0,0,0,0,7,4,1102,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13564,29,0,2,6,0,0,0,0,7,4,441,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13565,29,8,2,6,0,2,0,0,7,4,370,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13566,29,8,2,6,0,2,0,0,7,4,489,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13567,25,0,2,3,0,2,0,0,7,4,103,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13568,25,0,2,3,0,0,0,0,7,4,67,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13569,25,0,2,3,0,0,2,0,7,4,277,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13570,54,5,1,3,0,2,0,0,7,4,154,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13571,59,4,1,6,1,0,0,0,7,4,144,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13572,39,1,2,0,1,0,0,0,7,4,633,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13573,42,1,1,0,0,0,0,0,7,4,214,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13574,32,1,1,2,0,0,0,0,7,4,176,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13575,54,10,1,6,1,0,0,1,7,4,106,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13576,29,0,1,6,0,0,0,0,7,4,37,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13577,37,9,1,6,1,0,0,0,7,4,793,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13578,41,1,1,2,0,2,0,0,7,4,473,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13579,30,6,1,6,0,2,0,0,7,4,140,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13580,28,0,1,3,0,0,0,0,7,4,964,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13581,38,7,0,3,0,0,0,0,7,4,503,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13582,26,9,1,5,0,0,0,0,7,4,439,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13583,25,9,1,5,0,0,0,0,7,4,71,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13584,32,7,1,3,0,0,0,0,7,4,174,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13585,26,9,1,5,0,2,0,0,7,4,804,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,yes
13586,27,9,1,5,0,2,0,0,7,4,347,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13587,46,0,0,6,1,0,0,0,7,4,642,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13588,46,4,1,3,1,0,0,0,7,4,103,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13589,46,4,1,3,1,2,0,0,7,4,58,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13590,25,9,2,5,0,2,0,0,7,4,660,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13591,31,4,2,6,0,2,2,0,7,4,221,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13592,46,4,1,3,1,2,0,0,7,4,329,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13593,36,0,0,6,1,2,0,0,7,4,187,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13594,36,0,0,6,1,0,0,1,7,4,39,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13595,43,1,2,2,0,2,0,0,7,4,982,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,yes
13596,42,0,2,6,0,2,0,0,7,4,324,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13597,27,9,2,5,0,0,0,0,7,4,171,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13598,31,8,1,3,0,0,0,0,7,4,149,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13599,51,0,1,6,0,2,0,0,7,4,147,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13600,30,1,2,2,0,2,0,0,7,4,45,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13601,58,7,1,3,1,0,0,0,7,4,224,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13602,33,9,2,5,0,0,0,0,7,4,165,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13603,32,0,2,6,0,2,0,0,7,4,150,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13604,32,0,2,6,0,2,0,0,7,4,117,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13605,38,1,2,1,0,2,2,0,7,4,95,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13606,32,0,2,6,0,0,0,0,7,4,349,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13607,32,1,1,0,0,2,0,0,7,4,96,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13608,29,9,2,6,0,0,0,0,7,4,292,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13609,32,0,2,6,0,0,0,0,7,4,792,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13610,32,9,2,6,0,2,0,0,7,4,100,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13611,30,9,2,5,0,2,0,0,7,4,369,6,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13612,32,9,2,6,0,2,0,0,7,4,184,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13613,32,9,2,6,0,2,0,0,7,4,285,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13614,25,0,2,3,0,2,0,0,7,4,418,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13615,25,0,2,3,0,2,0,1,7,4,532,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13616,34,8,0,1,0,2,0,0,7,4,467,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13617,51,1,1,0,1,2,0,1,7,4,38,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13618,54,1,1,2,1,2,0,0,7,4,220,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13619,46,0,0,6,1,2,0,0,7,4,330,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,no
13620,57,4,1,0,1,0,2,0,7,4,584,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,yes
